t	C_l	C_h	N_l	N_h	E_l	E_h	A_LL	A_HL	A_HH	A_L	A_H	A
0.9479998483055977	127.979	6.74234	8.198	1.43367	0	0	0	0	0	0	0	0
0.948999652322794	127.985	6.73618	8.20766	1.43418	0	0	0	0	0	0	0	0
0.9499994563399908	127.992	6.73002	8.21731	1.43469	0	0	0	0	0	0	0	0
0.95100058635721	127.998	6.72388	8.22696	1.4352	0	0	0	0	0	0	0	0
0.9520003903744065	128.004	6.71775	8.23661	1.4357	0	0	0	0	0	0	0	0
0.9530001943916031	128.01	6.71163	8.24627	1.43621	0	0	0	0	0	0	0	0
0.9539999984087999	128.016	6.70552	8.25592	1.43672	0	0	0	0	0	0	0	0
0.9549998024259968	128.022	6.69942	8.26558	1.43722	0	0	0	0	0	0	0	0
0.9559996064431932	128.028	6.69334	8.27523	1.43773	0	0	0	0	0	0	0	0
0.9569994104603896	128.034	6.68727	8.28489	1.43823	0	0	0	0	0	0	0	0
0.9580005404776092	128.04	6.68121	8.29454	1.43874	0	0	0	0	0	0	0	0
0.9590003444948061	128.046	6.67517	8.3042	1.43924	0	0	0	0	0	0	0	0
0.9600001485120023	128.052	6.66913	8.31385	1.43974	0	0	0	0	0	0	0	0
0.9609999525291991	128.058	6.66311	8.32351	1.44024	0	0	0	0	0	0	0	0
0.961999756546396	128.064	6.6571	8.33317	1.44075	0	0	0	0	0	0	0	0
0.9629995605635924	128.07	6.6511	8.34283	1.44125	0	0	0	0	0	0	0	0
0.9640006905808117	128.076	6.64511	8.35249	1.44175	0	0	0	0	0	0	0	0
0.9650004945980083	128.082	6.63914	8.36215	1.44225	0	0	0	0	0	0	0	0
0.9660002986152051	128.088	6.63318	8.37181	1.44275	0	0	0	0	0	0	0	0
0.9670001026324015	128.094	6.62722	8.38147	1.44325	0	0	0	0	0	0	0	0
0.9679999066495983	128.1	6.62128	8.39113	1.44375	0	0	0	0	0	0	0	0
0.9689997106667952	128.106	6.61536	8.40079	1.44425	0	0	0	0	0	0	0	0
0.9699995146839915	128.112	6.60944	8.41045	1.44475	0	0	0	0	0	0	0	0
0.9710006447012111	128.118	6.60353	8.42011	1.44525	0	0	0	0	0	0	0	0
0.9720004487184075	128.124	6.59764	8.42977	1.44574	0	0	0	0	0	0	0	0
0.9730002527356045	128.13	6.59176	8.43943	1.44624	0	0	0	0	0	0	0	0
0.9740000567528012	128.136	6.58589	8.4491	1.44674	0	0	0	0	0	0	0	0
0.9749998607699976	128.142	6.58003	8.45876	1.44724	0	0	0	0	0	0	0	0
0.9759996647871939	128.147	6.57418	8.46843	1.44773	0	0	0	0	0	0	0	0
0.9769994688043907	128.153	6.56835	8.47809	1.44823	0	0	0	0	0	0	0	0
0.9780005988216102	128.159	6.56252	8.48775	1.44872	0	0	0	0	0	0	0	0
0.9790004028388071	128.165	6.55671	8.49742	1.44922	0	0	0	0	0	0	0	0
0.9800002068560036	128.171	6.55091	8.50709	1.44971	0	0	0	0	0	0	0	0
0.9810000108732004	128.176	6.54512	8.51675	1.45021	0	0	0	0	0	0	0	0
0.9819998148903969	128.182	6.53934	8.52642	1.4507	0	0	0	0	0	0	0	0
0.9829996189075931	128.188	6.53357	8.53609	1.45119	0	0	0	0	0	0	0	0
0.9839994229247899	128.194	6.52781	8.54575	1.45168	0	0	0	0	0	0	0	0
0.9850005529420097	128.199	6.52206	8.55542	1.45218	0	0	0	0	0	0	0	0
0.986000356959206	128.205	6.51633	8.56509	1.45267	0	0	0	0	0	0	0	0
0.9870001609764029	128.211	6.51061	8.57476	1.45316	0	0	0	0	0	0	0	0
0.9879999649935997	128.217	6.50489	8.58443	1.45365	0	0	0	0	0	0	0	0
0.9889997690107961	128.222	6.49919	8.5941	1.45414	0	0	0	0	0	0	0	0
0.9899995730279924	128.228	6.4935	8.60377	1.45463	0	0	0	0	0	0	0	0
0.9909993770451893	128.234	6.48782	8.61344	1.45512	0	0	0	0	0	0	0	0
0.9920005070624088	128.239	6.48215	8.62311	1.45561	0	0	0	0	0	0	0	0
0.9930003110796056	128.245	6.47649	8.63278	1.4561	0	0	0	0	0	0	0	0
0.9940001150968021	128.251	6.47085	8.64245	1.45659	0	0	0	0	0	0	0	0
0.9949999191139983	128.256	6.46521	8.65212	1.45707	0	0	0	0	0	0	0	0
0.9959997231311952	128.262	6.45958	8.6618	1.45756	0	0	0	0	0	0	0	0
0.996999527148392	128.268	6.45397	8.67147	1.45805	0	0	0	0	0	0	0	0
0.9980006571656111	128.273	6.44836	8.68114	1.45853	0	0	0	0	0	0	0	0
0.999000461182808	128.279	6.44277	8.69082	1.45902	0	0	0	0	0	0	0	0
