Mass	Radius	phi	RhoND	Temp	Rho	Pres	Lumi	H1	He4	He3	C12	C13	N14	N15	O16	O17	O18	Ne	Na	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	V	Cr	Mn	Fe	Co	Ni
0.4501878	0.239	3.4140843642748284	16.791252709343627	8136000.0	23.65	2.601e+16	0.98023	0.71405	0.26945	0.0016120000000000002	0.0026420000000000003	3.846e-05	0.0007836000000000001	1.815e-06	0.00648	2.619e-06	1.57e-05	0.001424	3.555e-05	0.0006839	6.031e-05	0.0007547000000000001	6.923e-06	0.0003761	5e-06	7.572e-05	3.9039999999999985e-06	6.49e-05	4.189e-08	3.231e-06	3.858e-07	1.885e-05	1.378e-05	0.001307	3.628e-06	7.725e-05
0.4516279	0.2395	3.4101456554072436	16.706053964095375	8122000.0	23.53	2.584e+16	0.98056	0.71418	0.26931	0.001633	0.0026420000000000003	3.819e-05	0.0007835	1.82e-06	0.006479	2.619e-06	1.57e-05	0.001424	3.555e-05	0.0006839	6.031e-05	0.0007547000000000001	6.923e-06	0.0003761	5e-06	7.572e-05	3.903e-06	6.489e-05	4.189e-08	3.231e-06	3.858e-07	1.885e-05	1.378e-05	0.001307	3.628e-06	7.725e-05
0.4530616	0.24	3.4062108586196316	16.613755323409762	8109000.0	23.4	2.566e+16	0.98088	0.71429	0.26917	0.001655	0.0026420000000000003	3.796e-05	0.0007834	1.824e-06	0.006479	2.618e-06	1.57e-05	0.001424	3.555e-05	0.0006839	6.0299999999999995e-05	0.0007547000000000001	6.923e-06	0.0003761	4.999e-06	7.571e-05	3.903e-06	6.489e-05	4.188e-08	3.231e-06	3.858e-07	1.885e-05	1.378e-05	0.001307	3.628e-06	7.724e-05
0.4544947	0.2405	3.4022800058696867	16.52855657816151	8095000.0	23.28	2.549e+16	0.98119	0.71441	0.26904	0.001677	0.0026420000000000003	3.774e-05	0.0007834	1.828e-06	0.006479	2.618e-06	1.57e-05	0.001424	3.555e-05	0.0006837999999999999	6.0299999999999995e-05	0.0007546	6.922000000000002e-06	0.0003761	4.999e-06	7.571e-05	3.903e-06	6.489e-05	4.188e-08	3.231e-06	3.858e-07	1.885e-05	1.378e-05	0.001307	3.627e-06	7.724e-05
0.4559279000000001	0.24100000000000002	3.3983531005336385	16.443357832913254	8082000.0	23.16	2.531e+16	0.9815	0.7145199999999999	0.2689	0.0017	0.0026420000000000003	3.752e-05	0.0007832999999999999	1.832e-06	0.006478	2.618e-06	1.569e-05	0.001424	3.554e-05	0.0006837999999999999	6.0299999999999995e-05	0.0007546	6.922000000000002e-06	0.0003761	4.999e-06	7.571e-05	3.903e-06	6.488e-05	4.188e-08	3.23e-06	3.857e-07	1.885e-05	1.378e-05	0.001307	3.627e-06	7.724e-05
0.4573611	0.2415	3.3944301432597075	16.358159087664998	8069000.0	23.04	2.514e+16	0.98181	0.7146399999999999	0.26876	0.0017219999999999998	0.0026420000000000003	3.729e-05	0.0007832000000000001	1.836e-06	0.006478	2.618e-06	1.569e-05	0.001424	3.554e-05	0.0006837999999999999	6.0299999999999995e-05	0.0007546	6.922000000000002e-06	0.000376	4.999e-06	7.57e-05	3.903e-06	6.488e-05	4.188e-08	3.23e-06	3.857e-07	1.884e-05	1.377e-05	0.001307	3.627e-06	7.723e-05
0.4587943	0.242	3.3905111350154193	16.272960342416745	8055000.0	22.92	2.497e+16	0.98212	0.7147600000000001	0.26863000000000004	0.001744	0.0026420000000000003	3.707e-05	0.0007832000000000001	1.84e-06	0.006476999999999999	2.618e-06	1.569e-05	0.001424	3.554e-05	0.0006837000000000001	6.029e-05	0.0007545	6.921e-06	0.000376	4.999e-06	7.57e-05	3.903e-06	6.488e-05	4.188e-08	3.23e-06	3.857e-07	1.884e-05	1.377e-05	0.001307	3.627e-06	7.723e-05
0.460221	0.2425	3.3865961042885333	16.18776159716849	8042000.0	22.8	2.48e+16	0.98241	0.71487	0.26849	0.001768	0.0026420000000000003	3.688e-05	0.0007831	1.844e-06	0.006476999999999999	2.617e-06	1.569e-05	0.001424	3.554e-05	0.0006837000000000001	6.029e-05	0.0007545	6.921e-06	0.000376	4.998e-06	7.57e-05	3.902e-06	6.487e-05	4.187e-08	3.23e-06	3.857e-07	1.884e-05	1.377e-05	0.001307	3.627e-06	7.722e-05
0.4616471	0.243	3.382685081768801	16.102562851920233	8029000.0	22.68	2.463e+16	0.98271	0.7149800000000001	0.26836	0.001791	0.0026420000000000003	3.669e-05	0.0007830000000000001	1.847e-06	0.006476000000000001	2.617e-06	1.569e-05	0.001424	3.554e-05	0.0006837000000000001	6.029e-05	0.0007545	6.921e-06	0.000376	4.998e-06	7.569e-05	3.902e-06	6.487e-05	4.187e-08	3.23e-06	3.857e-07	1.884e-05	1.377e-05	0.001307	3.627e-06	7.722e-05
0.4630733	0.2435	3.3787780697359757	16.017364106671977	8016000.0	22.56	2.446e+16	0.983	0.71509	0.26823	0.001815	0.0026420000000000003	3.65e-05	0.0007830000000000001	1.85e-06	0.006476000000000001	2.617e-06	1.569e-05	0.001423	3.554e-05	0.0006836	6.028e-05	0.0007543999999999999	6.92e-06	0.000376	4.998e-06	7.569e-05	3.902e-06	6.487e-05	4.187e-08	3.23e-06	3.857e-07	1.884e-05	1.377e-05	0.001306	3.626e-06	7.722e-05
0.4644974	0.244	3.374875076627177	15.932165361423722	8002000.0	22.44	2.429e+16	0.98329	0.7152	0.26809	0.001839	0.0026420000000000003	3.633e-05	0.0007829	1.853e-06	0.006475	2.617e-06	1.569e-05	0.001423	3.553e-05	0.0006836	6.028e-05	0.0007543999999999999	6.92e-06	0.000376	4.997e-06	7.568e-05	3.902e-06	6.486e-05	4.187e-08	3.229e-06	3.856e-07	1.884e-05	1.377e-05	0.001306	3.626e-06	7.721e-05
0.4659175	0.2445	3.3709761278591537	15.846966616175466	7989000.0	22.32	2.413e+16	0.98357	0.7153	0.26796	0.001864	0.0026420000000000003	3.616e-05	0.0007827999999999999	1.856e-06	0.006475	2.617e-06	1.569e-05	0.001423	3.553e-05	0.0006836	6.028e-05	0.0007543	6.92e-06	0.0003759	4.997e-06	7.568e-05	3.902e-06	6.486e-05	4.187e-08	3.229e-06	3.856e-07	1.884e-05	1.377e-05	0.001306	3.626e-06	7.721e-05
0.4673376	0.245	3.3670812397229346	15.76176787092721	7976000.0	22.2	2.396e+16	0.98385	0.71541	0.26783	0.001889	0.0026420000000000003	3.6e-05	0.0007827999999999999	1.859e-06	0.006474	2.616e-06	1.568e-05	0.001423	3.553e-05	0.0006835	6.027e-05	0.0007543	6.919e-06	0.0003759	4.997e-06	7.568e-05	3.901e-06	6.486e-05	4.186e-08	3.229e-06	3.856e-07	1.884e-05	1.377e-05	0.001306	3.626e-06	7.72e-05
0.4687577	0.2455	3.3631904115496765	15.68366902111631	7963000.0	22.09	2.38e+16	0.98413	0.7155100000000001	0.26771	0.001914	0.0026420000000000003	3.584e-05	0.0007827000000000001	1.862e-06	0.006474	2.616e-06	1.568e-05	0.001423	3.553e-05	0.0006835	6.027e-05	0.0007543	6.919e-06	0.0003759	4.997e-06	7.567e-05	3.901e-06	6.486e-05	4.186e-08	3.229e-06	3.856e-07	1.884e-05	1.377e-05	0.001306	3.626e-06	7.72e-05
0.470173	0.24600000000000002	3.3593036624073047	15.598470275868054	7950000.0	21.97	2.363e+16	0.9844	0.71562	0.26758000000000004	0.00194	0.0026420000000000003	3.569e-05	0.0007826	1.864e-06	0.006474	2.616e-06	1.568e-05	0.001423	3.553e-05	0.0006835	6.027e-05	0.0007542000000000001	6.919e-06	0.0003759	4.997e-06	7.567e-05	3.901e-06	6.485e-05	4.186e-08	3.229e-06	3.856e-07	1.884e-05	1.377e-05	0.001306	3.626e-06	7.72e-05
0.4715864000000001	0.2465	3.355421018929209	15.513271530619802	7937000.0	21.85	2.347e+16	0.98466	0.71572	0.26745	0.001966	0.0026420000000000003	3.555e-05	0.0007826	1.867e-06	0.0064730000000000005	2.616e-06	1.568e-05	0.001423	3.553e-05	0.0006833999999999999	6.027e-05	0.0007542000000000001	6.918e-06	0.0003759	4.996e-06	7.567e-05	3.901e-06	6.485e-05	4.186e-08	3.229e-06	3.855e-07	1.884e-05	1.377e-05	0.001306	3.625e-06	7.719e-05
0.4729999	0.247	3.351542487197394	15.435172680808899	7924000.0	21.74	2.331e+16	0.98493	0.71582	0.26733	0.0019920000000000003	0.002641	3.541e-05	0.0007825	1.869e-06	0.0064730000000000005	2.616e-06	1.568e-05	0.001423	3.552e-05	0.0006833999999999999	6.026e-05	0.0007542000000000001	6.918e-06	0.0003758	4.996e-06	7.566e-05	3.901e-06	6.485e-05	4.186e-08	3.229e-06	3.855e-07	1.883e-05	1.377e-05	0.001306	3.625e-06	7.719e-05
0.4744133	0.2475	3.3476680657400304	15.349973935560646	7911000.0	21.62	2.315e+16	0.98519	0.71592	0.2672	0.002018	0.002641	3.527e-05	0.0007823999999999999	1.871e-06	0.006472	2.615e-06	1.568e-05	0.001423	3.552e-05	0.0006833999999999999	6.026e-05	0.0007541000000000001	6.918e-06	0.0003758	4.996e-06	7.566e-05	3.9e-06	6.484e-05	4.185e-08	3.2280000000000007e-06	3.855e-07	1.883e-05	1.377e-05	0.001306	3.625e-06	7.719e-05
0.475822	0.248	3.3437977725168366	15.271875085749745	7898000.0	21.51	2.299e+16	0.98545	0.71602	0.26708000000000004	0.002045	0.002641	3.514e-05	0.0007823999999999999	1.874e-06	0.006472	2.615e-06	1.568e-05	0.001423	3.552e-05	0.0006833	6.026e-05	0.0007541000000000001	6.917000000000002e-06	0.0003758	4.996e-06	7.566e-05	3.9e-06	6.484e-05	4.185e-08	3.2280000000000007e-06	3.855e-07	1.883e-05	1.377e-05	0.001306	3.625e-06	7.718e-05
0.4772281	0.2485	3.3399316353671504	15.186676340501489	7885000.0	21.39	2.283e+16	0.9857	0.71611	0.26695	0.002073	0.002641	3.502e-05	0.0007823	1.876e-06	0.006470999999999999	2.615e-06	1.568e-05	0.001422	3.552e-05	0.0006833	6.025e-05	0.0007541000000000001	6.917000000000002e-06	0.0003758	4.995e-06	7.565e-05	3.9e-06	6.484e-05	4.185e-08	3.2280000000000007e-06	3.855e-07	1.883e-05	1.377e-05	0.001306	3.625e-06	7.718e-05
0.4786342000000001	0.249	3.3360696627093014	15.108577490690589	7872000.0	21.28	2.267e+16	0.98595	0.71621	0.26683	0.0021	0.002641	3.4899999999999995e-05	0.0007822	1.877e-06	0.006470999999999999	2.615e-06	1.568e-05	0.001422	3.552e-05	0.0006833	6.025e-05	0.000754	6.917000000000002e-06	0.0003758	4.995e-06	7.565e-05	3.9e-06	6.483e-05	4.185e-08	3.2280000000000007e-06	3.855e-07	1.883e-05	1.376e-05	0.001306	3.625e-06	7.718e-05
0.4800403	0.2495	3.3322118522762176	15.03047864087969	7859000.0	21.17	2.252e+16	0.9862	0.7163	0.26671	0.002128	0.002641	3.478e-05	0.0007822	1.879e-06	0.00647	2.615e-06	1.567e-05	0.001422	3.552e-05	0.0006832000000000001	6.025e-05	0.000754	6.916e-06	0.0003758	4.995e-06	7.564e-05	3.9e-06	6.483e-05	4.185e-08	3.2280000000000007e-06	3.854e-07	1.883e-05	1.376e-05	0.001306	3.624e-06	7.717e-05
0.4814425	0.25	3.3283582173278843	14.945279895631433	7846000.0	21.05	2.236e+16	0.98645	0.7164	0.26659	0.002156	0.002641	3.467e-05	0.0007821000000000001	1.881e-06	0.00647	2.615e-06	1.567e-05	0.001422	3.551e-05	0.0006832000000000001	6.025e-05	0.000754	6.916e-06	0.0003757	4.995e-06	7.564e-05	3.899e-06	6.483e-05	4.184e-08	3.2280000000000007e-06	3.854e-07	1.883e-05	1.376e-05	0.001306	3.624e-06	7.717e-05
0.4828415	0.2505	3.3245087836771416	14.867181045820534	7833000.0	20.94	2.221e+16	0.98668	0.71649	0.26647	0.002184	0.002641	3.457e-05	0.0007821000000000001	1.883e-06	0.00647	2.614e-06	1.567e-05	0.001422	3.551e-05	0.0006832000000000001	6.024e-05	0.0007539	6.916e-06	0.0003757	4.994e-06	7.564e-05	3.899e-06	6.482e-05	4.184e-08	3.2280000000000007e-06	3.854e-07	1.883e-05	1.376e-05	0.001306	3.624e-06	7.716e-05
0.4842406	0.251	3.3206635608447987	14.78908219600963	7821000.0	20.83	2.206e+16	0.98692	0.71658	0.26635	0.002213	0.002641	3.447e-05	0.000782	1.884e-06	0.006469	2.614e-06	1.567e-05	0.001422	3.551e-05	0.0006831000000000001	6.024e-05	0.0007539	6.915e-06	0.0003757	4.994e-06	7.563e-05	3.899e-06	6.482e-05	4.184e-08	3.227e-06	3.854e-07	1.883e-05	1.376e-05	0.001306	3.624e-06	7.716e-05
0.4856390999999999	0.2515	3.3168225478097786	14.71098334619873	7808000.0	20.72	2.19e+16	0.98716	0.71667	0.26623	0.002242	0.002641	3.437e-05	0.0007819	1.886e-06	0.006469	2.614e-06	1.567e-05	0.001422	3.551e-05	0.0006831000000000001	6.024e-05	0.0007537999999999999	6.915e-06	0.0003757	4.994e-06	7.563e-05	3.899e-06	6.482e-05	4.184e-08	3.227e-06	3.854e-07	1.883e-05	1.376e-05	0.0013050000000000002	3.624e-06	7.716e-05
0.4870315	0.252	3.3129857678824104	14.63288449638783	7795000.0	20.61	2.175e+16	0.98739	0.7167600000000001	0.26611	0.002271	0.002641	3.428e-05	0.0007819	1.888e-06	0.006468000000000001	2.614e-06	1.567e-05	0.001422	3.551e-05	0.0006831000000000001	6.023e-05	0.0007537999999999999	6.915e-06	0.0003757	4.994e-06	7.563e-05	3.899e-06	6.482e-05	4.184e-08	3.227e-06	3.853e-07	1.883e-05	1.376e-05	0.0013050000000000002	3.624e-06	7.715e-05
0.4884239	0.2525	3.309153241730038	14.55478564657693	7783000.0	20.5	2.16e+16	0.98761	0.71685	0.266	0.002301	0.002641	3.419e-05	0.0007817999999999999	1.889e-06	0.006468000000000001	2.614e-06	1.567e-05	0.001422	3.551e-05	0.000683	6.023e-05	0.0007537999999999999	6.9139999999999985e-06	0.0003757	4.994e-06	7.562e-05	3.899e-06	6.481e-05	4.184e-08	3.227e-06	3.853e-07	1.882e-05	1.376e-05	0.0013050000000000002	3.623e-06	7.715e-05
0.4898163	0.253	3.305324965756037	14.47668679676603	7770000.0	20.39	2.145e+16	0.98784	0.7169399999999999	0.26588	0.00233	0.00264	3.41e-05	0.0007817999999999999	1.89e-06	0.0064670000000000005	2.613e-06	1.567e-05	0.001422	3.5499999999999996e-05	0.000683	6.023e-05	0.0007537	6.9139999999999985e-06	0.0003756	4.993e-06	7.562e-05	3.898e-06	6.481e-05	4.183e-08	3.227e-06	3.853e-07	1.882e-05	1.376e-05	0.0013050000000000002	3.623e-06	7.715e-05
0.4912045	0.2535	3.3015009526461543	14.398587946955129	7757000.0	20.28	2.13e+16	0.98806	0.71702	0.26577	0.00236	0.00264	3.402e-05	0.0007817	1.892e-06	0.0064670000000000005	2.613e-06	1.566e-05	0.001422	3.5499999999999996e-05	0.000683	6.023e-05	0.0007537	6.9139999999999985e-06	0.0003756	4.993e-06	7.562e-05	3.898e-06	6.481e-05	4.183e-08	3.227e-06	3.853e-07	1.882e-05	1.376e-05	0.0013050000000000002	3.623e-06	7.714e-05
0.4925896	0.254	3.297681226914272	14.320489097144229	7745000.0	20.17	2.116e+16	0.98827	0.71711	0.26565	0.002391	0.00264	3.394e-05	0.0007816	1.893e-06	0.0064670000000000005	2.613e-06	1.566e-05	0.0014210000000000002	3.5499999999999996e-05	0.000683	6.022e-05	0.0007537	6.913e-06	0.0003756	4.993e-06	7.561e-05	3.898e-06	6.48e-05	4.183e-08	3.227e-06	3.853e-07	1.882e-05	1.376e-05	0.0013050000000000002	3.623e-06	7.714e-05
0.4939747	0.2545	3.293865796458459	14.242390247333326	7732000.0	20.06	2.101e+16	0.98849	0.71719	0.26554	0.002421	0.00264	3.386e-05	0.0007816	1.894e-06	0.006466	2.613e-06	1.566e-05	0.0014210000000000002	3.5499999999999996e-05	0.0006829	6.022e-05	0.0007537	6.913e-06	0.0003756	4.993e-06	7.561e-05	3.898e-06	6.48e-05	4.183e-08	3.226e-06	3.853e-07	1.882e-05	1.376e-05	0.0013050000000000002	3.623e-06	7.714e-05
0.4953598	0.255	3.2900546570192617	14.171391292959783	7719000.0	19.96	2.086e+16	0.9887	0.71727	0.26543	0.002451	0.00264	3.378e-05	0.0007815000000000001	1.895e-06	0.006466	2.613e-06	1.566e-05	0.0014210000000000002	3.5499999999999996e-05	0.0006829	6.022e-05	0.0007536	6.913e-06	0.0003756	4.992e-06	7.561e-05	3.898e-06	6.48e-05	4.183e-08	3.226e-06	3.852e-07	1.882e-05	1.376e-05	0.0013050000000000002	3.623e-06	7.713e-05
0.4967404	0.2555	3.28624782152174	14.093292443148881	7707000.0	19.85	2.072e+16	0.98891	0.71736	0.26531	0.002482	0.00264	3.371e-05	0.0007815000000000001	1.896e-06	0.006465	2.612e-06	1.566e-05	0.0014210000000000002	3.5499999999999996e-05	0.0006829	6.022e-05	0.0007536	6.913e-06	0.0003756	4.992e-06	7.56e-05	3.898e-06	6.48e-05	4.1819999999999993e-08	3.226e-06	3.852e-07	1.882e-05	1.376e-05	0.0013050000000000002	3.622e-06	7.713e-05
0.4981174	0.256	3.282445316441439	14.01519359333798	7694000.0	19.74	2.058e+16	0.98911	0.71744	0.2652	0.002512	0.00264	3.365e-05	0.0007814	1.897e-06	0.006465	2.612e-06	1.566e-05	0.0014210000000000002	3.549e-05	0.0006827999999999999	6.021e-05	0.0007535	6.912e-06	0.0003755	4.992e-06	7.56e-05	3.897e-06	6.479e-05	4.1819999999999993e-08	3.226e-06	3.852e-07	1.882e-05	1.376e-05	0.0013050000000000002	3.622e-06	7.713e-05
0.4994944000000001	0.2565	3.2786471507332404	13.944194638964435	7682000.0	19.64	2.043e+16	0.98932	0.7175199999999999	0.2651	0.002543	0.00264	3.358e-05	0.0007814	1.898e-06	0.006464	2.612e-06	1.566e-05	0.0014210000000000002	3.549e-05	0.0006827999999999999	6.021e-05	0.0007535	6.912e-06	0.0003755	4.992e-06	7.56e-05	3.897e-06	6.479e-05	4.1819999999999993e-08	3.226e-06	3.852e-07	1.882e-05	1.376e-05	0.0013050000000000002	3.622e-06	7.712e-05
0.5008715	0.257	3.2748533190908717	13.866095789153533	7669000.0	19.53	2.029e+16	0.98952	0.7176	0.26499	0.002574	0.00264	3.351e-05	0.0007813	1.899e-06	0.006464	2.612e-06	1.566e-05	0.0014210000000000002	3.549e-05	0.0006827999999999999	6.021e-05	0.0007535	6.911e-06	0.0003755	4.991e-06	7.559e-05	3.897e-06	6.479e-05	4.1819999999999993e-08	3.226e-06	3.852e-07	1.882e-05	1.375e-05	0.0013050000000000002	3.622e-06	7.712e-05
0.5022441	0.2575	3.2710638331367736	13.795096834779986	7657000.0	19.43	2.015e+16	0.98972	0.71767	0.26488	0.002605	0.002639	3.345e-05	0.0007812	1.9e-06	0.006462999999999999	2.612e-06	1.566e-05	0.0014210000000000002	3.549e-05	0.0006827000000000001	6.02e-05	0.0007534	6.911e-06	0.0003755	4.991e-06	7.559e-05	3.897e-06	6.478e-05	4.1819999999999993e-08	3.225e-06	3.851e-07	1.882e-05	1.375e-05	0.0013050000000000002	3.622e-06	7.711e-05
0.5036124	0.258	3.2672787208531933	13.716997984969087	7645000.0	19.32	2.001e+16	0.98991	0.71775	0.26477	0.002635	0.002639	3.34e-05	0.0007812	1.9e-06	0.006462999999999999	2.611e-06	1.565e-05	0.0014210000000000002	3.549e-05	0.0006827000000000001	6.02e-05	0.0007534	6.911e-06	0.0003755	4.991e-06	7.558e-05	3.897e-06	6.478e-05	4.181e-08	3.225e-06	3.851e-07	1.881e-05	1.375e-05	0.0013050000000000002	3.621e-06	7.711e-05
0.5049807	0.2585	3.2634979929612635	13.64599903059554	7632000.0	19.22	1.987e+16	0.99009	0.71783	0.26467	0.002666	0.002639	3.334e-05	0.0007811	1.901e-06	0.006462000000000001	2.611e-06	1.565e-05	0.0014210000000000002	3.548e-05	0.0006826	6.02e-05	0.0007532999999999999	6.91e-06	0.0003754	4.991e-06	7.558e-05	3.8960000000000005e-06	6.478e-05	4.181e-08	3.225e-06	3.851e-07	1.881e-05	1.375e-05	0.0013050000000000002	3.621e-06	7.711e-05
0.5063489999999999	0.259	3.2597216438723127	13.575000076221995	7620000.0	19.12	1.973e+16	0.99028	0.7179	0.26456	0.002696	0.002639	3.329e-05	0.000781	1.902e-06	0.006462000000000001	2.611e-06	1.565e-05	0.0014199999999999998	3.548e-05	0.0006826	6.019e-05	0.0007532999999999999	6.91e-06	0.0003754	4.99e-06	7.558e-05	3.8960000000000005e-06	6.477e-05	4.181e-08	3.225e-06	3.851e-07	1.881e-05	1.375e-05	0.0013050000000000002	3.621e-06	7.709999999999999e-05
0.5077168	0.2595	3.25594966982067	13.496901226411095	7608000.0	19.01	1.96e+16	0.99047	0.7179800000000001	0.26445	0.002727	0.002639	3.323e-05	0.000781	1.903e-06	0.006461	2.611e-06	1.565e-05	0.0014199999999999998	3.548e-05	0.0006826	6.019e-05	0.0007532999999999999	6.91e-06	0.0003754	4.99e-06	7.557e-05	3.8960000000000005e-06	6.477e-05	4.181e-08	3.225e-06	3.851e-07	1.881e-05	1.375e-05	0.0013039999999999998	3.621e-06	7.709999999999999e-05
0.5090737	0.26	3.2521821073045682	13.425902272037549	7595000.0	18.91	1.946e+16	0.99065	0.71805	0.26436	0.002756	0.002639	3.319e-05	0.0007809000000000001	1.903e-06	0.006461	2.611e-06	1.565e-05	0.0014199999999999998	3.548e-05	0.0006825000000000001	6.019e-05	0.0007532	6.9089999999999986e-06	0.0003754	4.99e-06	7.557e-05	3.8960000000000005e-06	6.477e-05	4.18e-08	3.225e-06	3.85e-07	1.881e-05	1.375e-05	0.0013039999999999998	3.621e-06	7.709e-05
0.5104306	0.2605	3.248418990610928	13.354903317664002	7583000.0	18.81	1.933e+16	0.99082	0.71812	0.26426	0.002786	0.002639	3.314e-05	0.0007809000000000001	1.904e-06	0.006461	2.611e-06	1.565e-05	0.0014199999999999998	3.548e-05	0.0006825000000000001	6.019e-05	0.0007532	6.9089999999999986e-06	0.0003754	4.99e-06	7.557e-05	3.8960000000000005e-06	6.476e-05	4.18e-08	3.224e-06	3.85e-07	1.881e-05	1.375e-05	0.0013039999999999998	3.621e-06	7.709e-05
0.5117875	0.261	3.2446603133787413	13.283904363290457	7571000.0	18.71	1.919e+16	0.99099	0.71819	0.26416	0.002815	0.002638	3.309e-05	0.0007808	1.904e-06	0.00646	2.61e-06	1.565e-05	0.0014199999999999998	3.548e-05	0.0006825000000000001	6.018e-05	0.0007532	6.9089999999999986e-06	0.0003753	4.99e-06	7.556e-05	3.895e-06	6.476e-05	4.18e-08	3.224e-06	3.85e-07	1.881e-05	1.375e-05	0.0013039999999999998	3.62e-06	7.709e-05
0.5131443	0.2615	3.2409060695878567	13.21290540891691	7559000.0	18.61	1.906e+16	0.99117	0.71826	0.26406	0.002845	0.002638	3.305e-05	0.0007808	1.905e-06	0.00646	2.61e-06	1.565e-05	0.0014199999999999998	3.548e-05	0.0006825000000000001	6.018e-05	0.0007531	6.9089999999999986e-06	0.0003753	4.989e-06	7.556e-05	3.895e-06	6.476e-05	4.18e-08	3.224e-06	3.85e-07	1.881e-05	1.375e-05	0.0013039999999999998	3.62e-06	7.709e-05
0.5145012	0.262	3.2371562528270577	13.141906454543365	7547000.0	18.51	1.892e+16	0.99134	0.71833	0.26396	0.002874	0.002638	3.3e-05	0.0007807000000000001	1.906e-06	0.00646	2.61e-06	1.564e-05	0.0014199999999999998	3.547e-05	0.0006824	6.018e-05	0.0007531	6.908e-06	0.0003753	4.989e-06	7.556e-05	3.895e-06	6.476e-05	4.18e-08	3.224e-06	3.85e-07	1.881e-05	1.375e-05	0.0013039999999999998	3.62e-06	7.708e-05
0.5158581	0.2625	3.233410856296117	13.070907500169819	7534000.0	18.41	1.879e+16	0.99151	0.71841	0.26386	0.002904	0.002638	3.296e-05	0.0007807000000000001	1.906e-06	0.006459	2.61e-06	1.564e-05	0.0014199999999999998	3.547e-05	0.0006824	6.018e-05	0.0007531	6.908e-06	0.0003753	4.989e-06	7.555e-05	3.895e-06	6.475e-05	4.18e-08	3.224e-06	3.85e-07	1.881e-05	1.375e-05	0.0013039999999999998	3.62e-06	7.708e-05
0.5172069	0.263	3.2296699028151203	12.999908545796272	7522000.0	18.31	1.866e+16	0.99168	0.7184699999999999	0.26376	0.002932	0.002638	3.292e-05	0.0007806	1.907e-06	0.006459	2.61e-06	1.564e-05	0.0014199999999999998	3.547e-05	0.0006824	6.017e-05	0.0007531	6.908e-06	0.0003753	4.989e-06	7.555e-05	3.895e-06	6.475e-05	4.18e-08	3.224e-06	3.85e-07	1.881e-05	1.375e-05	0.0013039999999999998	3.62e-06	7.708e-05
0.5185494	0.2635	3.225933437643967	12.928909591422727	7510000.0	18.21	1.853e+16	0.99183	0.71854	0.26367	0.002958	0.002638	3.288e-05	0.0007806	1.907e-06	0.006458	2.61e-06	1.564e-05	0.0014199999999999998	3.547e-05	0.0006824	6.017e-05	0.000753	6.907e-06	0.0003753	4.989e-06	7.555e-05	3.895e-06	6.475e-05	4.1789999999999986e-08	3.224e-06	3.849e-07	1.881e-05	1.375e-05	0.0013039999999999998	3.62e-06	7.707e-05
0.5198918	0.264	3.2222014767117853	12.85791063704918	7498000.0	18.11	1.84e+16	0.99198	0.7186100000000001	0.26358000000000004	0.002984	0.002638	3.285e-05	0.0007804999999999999	1.907e-06	0.006458	2.609e-06	1.564e-05	0.0014199999999999998	3.547e-05	0.0006822999999999999	6.017e-05	0.000753	6.907e-06	0.0003753	4.988e-06	7.554e-05	3.895e-06	6.474e-05	4.1789999999999986e-08	3.224e-06	3.849e-07	1.88e-05	1.375e-05	0.0013039999999999998	3.62e-06	7.707e-05
0.5212343	0.2645	3.2184740127162432	12.786911682675635	7486000.0	18.01	1.827e+16	0.99214	0.71868	0.26348	0.00301	0.002638	3.281e-05	0.0007804999999999999	1.908e-06	0.006458	2.609e-06	1.564e-05	0.001419	3.547e-05	0.0006822999999999999	6.017e-05	0.000753	6.907e-06	0.0003752	4.988e-06	7.554e-05	3.894e-06	6.474e-05	4.1789999999999986e-08	3.2230000000000007e-06	3.849e-07	1.88e-05	1.375e-05	0.0013039999999999998	3.619e-06	7.707e-05
0.5225767	0.265	3.2147510383385836	12.715912728302088	7474000.0	17.91	1.815e+16	0.99229	0.7187399999999999	0.26339	0.003036	0.002637	3.278e-05	0.0007803999999999999	1.908e-06	0.006456999999999999	2.609e-06	1.564e-05	0.001419	3.546e-05	0.0006822999999999999	6.016e-05	0.0007529	6.906000000000001e-06	0.0003752	4.988e-06	7.554e-05	3.894e-06	6.474e-05	4.1789999999999986e-08	3.2230000000000007e-06	3.849e-07	1.88e-05	1.374e-05	0.0013039999999999998	3.619e-06	7.706e-05
0.5239192	0.2655	3.211032546249562	12.652013669365896	7462000.0	17.82	1.802e+16	0.99245	0.7188100000000001	0.2633	0.003063	0.002637	3.274e-05	0.0007803999999999999	1.909e-06	0.006456999999999999	2.609e-06	1.564e-05	0.001419	3.546e-05	0.0006822	6.016e-05	0.0007529	6.906000000000001e-06	0.0003752	4.988e-06	7.553e-05	3.894e-06	6.474e-05	4.1789999999999986e-08	3.2230000000000007e-06	3.849e-07	1.88e-05	1.374e-05	0.0013039999999999998	3.619e-06	7.706e-05
